사용월,호선명,지하철역,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원
202503,4호선,미아사거리,14725,3098,35417,8567,89286,21517,96961,34347,61449,31845,45508,29381,42510,31181,44051,33130,43666,37302,42246,40924,46285,51226,49965,60448,44978,70750,44664,99644,31594,78561,30342,49013,18633,45282,13435,38419,6223,22851,954,4705
202503,4호선,사당,10820,1086,27903,17932,68905,26497,79830,38929,65531,30114,45805,27738,38662,37327,42245,36265,41955,31048,41988,30913,41196,37266,43070,51267,49498,72748,53433,102548,37145,64771,34670,40245,36695,36592,32489,32647,15783,20825,1829,6367
202503,4호선,삼각지,544,414,2332,5041,7268,11519,10958,22914,7215,12021,5819,10829,6296,13535,7790,14095,8949,14666,10013,12682,11039,13478,12777,16472,16125,22497,26914,28421,14048,17956,14522,9401,17201,7056,15545,5729,7930,3815,1034,1409
202503,4호선,상계,14769,209,40110,7337,88096,19947,74799,20971,47117,18955,34389,16688,31990,17751,35101,21791,31398,23228,26841,25359,27572,31268,30586,40383,28931,50364,26323,68995,17648,62691,13409,39705,12074,35135,11886,30727,3741,21266,620,5678
202503,4호선,서울역,5031,1081,6523,16619,13025,43316,16632,95457,15571,63683,15128,36552,16731,36592,16924,38241,16131,38693,16851,37526,19342,41030,23658,44019,50267,47589,64908,48665,26322,38144,18291,28029,15645,26655,11114,20265,4973,10853,609,3405
202503,4호선,성신여대입구(돈암),6068,1603,19892,6765,49931,18105,58876,48824,41709,31990,33721,26239,35553,40671,39680,30871,41160,33405,42509,38785,43983,38460,48879,46906,56784,60067,55515,75302,37414,59495,33685,42238,35051,38343,32156,34773,15010,22669,2466,6279
202503,4호선,수유(강북구청),22093,3461,46218,11300,113577,21708,122557,56512,82652,40892,60291,33114,57758,35199,60522,38242,57934,44039,54128,47518,52838,60339,58168,76452,60273,90676,67508,128874,40994,112064,32307,76681,28330,69172,22422,62362,12023,40929,1824,9795
202503,4호선,숙대입구(갈월),3101,843,7976,8130,19019,24976,27956,57579,22140,38991,18609,29717,19583,27341,23768,22582,25234,24679,26695,23323,31505,23908,43722,28162,46665,35719,55765,43852,31615,28888,29575,19160,29936,17707,24033,15490,10924,10129,1233,2076
202503,4호선,신용산,1449,1236,3922,14179,12000,41955,18773,97046,16769,74169,15764,36858,21566,34227,23356,36372,27209,36612,27529,35663,36609,36837,46750,40282,68930,48433,100126,53497,54239,31270,45944,18527,45196,13782,32732,9742,14009,4859,1544,1297
202503,4호선,쌍문,24362,1220,54400,8506,126035,16792,129022,29167,80671,23099,58000,21633,51768,24183,52578,28684,46423,32589,40673,35705,38800,47510,40097,59611,40694,73805,36448,107833,24772,99335,18386,65521,14274,58586,10807,52704,4985,33435,721,10576
202503,4호선,이촌(국립중앙박물관),1315,926,5310,8518,13292,13599,18043,25984,12554,19202,10654,18159,12458,17276,15880,18854,16649,22931,18037,21095,22329,20972,29788,18956,32030,18706,28295,23179,11087,15650,9253,10240,7698,9439,4195,7886,1553,4291,170,1188
202503,4호선,창동,16643,2384,38972,13564,90630,22134,81366,47147,54315,38016,45492,33419,45605,33921,46648,41317,44307,48889,42353,50326,47188,55023,53176,62137,52163,73281,55799,96419,32264,79360,24580,51234,21455,44035,17352,39678,7205,23286,1241,8404
202503,4호선,총신대입구(이수),6056,1237,17729,11731,49116,19573,61171,42257,40262,31427,31140,27000,31085,26667,33205,30059,35075,33953,32850,35817,34254,42118,36296,49504,41169,61198,45055,82802,28348,51969,26692,31475,21580,27003,17735,22708,7952,13484,1120,3522
202503,4호선,충무로,3641,2837,5827,22871,13039,60323,23989,184543,31071,109528,34817,68342,35687,56595,35138,51799,43458,49414,51197,43852,56780,40642,72356,44562,110494,52110,161342,55423,77616,35196,64264,25625,60111,25373,48077,23877,28106,16547,4807,5073
202503,4호선,한성대입구(삼선교),6735,1618,13245,9284,30909,19369,37661,34613,28610,30311,21745,23224,21656,23545,25405,24381,27156,25095,25816,25793,30985,24496,37505,27810,40510,34602,36419,38601,24681,30829,20591,21708,17299,20562,12902,18371,5690,11756,789,6150
202503,4호선,혜화,3788,2075,7859,23033,18483,51486,23163,119401,26961,88665,33663,71778,38413,76963,42653,87541,46648,105606,62127,89264,86417,70434,103228,69838,122603,83233,128323,87557,85074,61469,91131,26569,112564,24263,96091,19847,35268,11971,4614,3621
202503,4호선,회현(남대문시장),1572,802,3762,23813,5820,58889,10331,153699,15421,104603,21417,85309,32827,89153,43540,73630,56112,66856,72342,59785,85599,48698,100223,36623,118322,29278,129862,24362,66240,15053,58232,8863,24657,8358,13709,6867,4896,4325,690,1284
202503,5호선,강동,11314,1480,21531,11399,56599,28072,71075,53048,39866,32182,29633,20450,27343,20273,30526,21383,27926,27928,27966,24925,29339,28034,34331,32006,43549,38589,46995,59127,23771,44222,17060,30853,13955,28968,10155,25446,4084,15889,736,6503
202503,5호선,강일,3096,615,9990,3008,30497,5824,26490,8121,16552,4024,12951,3816,10498,4223,10108,6352,9507,5859,7724,7638,8575,9871,8931,11335,9094,16237,8868,20158,4211,20093,2988,12290,2208,11512,1740,10677,656,6592,145,2088
202503,5호선,개롱,3744,775,9797,2555,25056,8305,24508,16202,14790,8907,12278,6532,10791,6893,11693,7001,10939,9444,9163,10300,10179,12112,14149,15480,13622,18284,13475,23433,6824,21666,4725,12505,4901,10500,2646,11573,960,6063,110,1922
202503,5호선,개화산,4604,253,9483,3187,23899,5833,24117,13783,12790,6569,9591,6036,9389,6124,9732,7020,9221,7418,8285,7273,8020,9278,9347,10829,12198,13575,11686,19765,5377,16787,4216,10755,3445,10013,2408,8888,925,5209,101,1865
202503,5호선,거여,6370,595,17252,3553,47687,9104,43611,18819,25965,9623,17682,7688,16133,8839,16431,8502,15460,11975,13283,12020,14262,16440,15651,21796,16518,26394,15808,40720,8091,33629,5830,19784,5138,16779,3555,17714,1307,9341,184,3173
202503,5호선,고덕,4275,1666,10953,7825,29744,21327,25864,22226,18130,15680,16723,14635,18530,11512,18465,12930,16674,17938,17154,15065,21891,18141,25776,20252,26232,20880,20705,30778,12784,25017,9420,14195,9476,13447,10519,12167,2252,6500,364,2737
202503,5호선,공덕,2029,982,5750,8869,21086,34921,32959,77043,17909,41773,15643,19123,17123,18551,18648,16993,22479,18807,19823,16716,23250,18255,28379,21972,45002,32991,65324,47036,26733,24250,22023,15804,21985,14135,16272,12259,6878,6305,797,1717
202503,5호선,광나루(장신대),4412,1872,12894,8967,31239,15538,35363,34322,21904,21692,18239,19305,17797,15551,19496,16083,20041,16203,20075,15580,22903,17516,26728,21881,25586,26288,29541,34027,14115,24882,12137,16334,14332,15532,8856,14568,2721,8329,352,2212
202503,5호선,광화문(세종문화회관),1076,1077,3465,35568,9758,87584,13773,274163,11861,128333,15156,66145,22758,68433,31042,68606,43584,81655,57795,67212,74078,52482,101191,49695,154496,51351,232164,56426,93463,26967,83235,11658,77324,8082,44660,5148,12997,2835,1336,740
202503,5호선,군자(능동),7414,892,11226,5701,33813,9461,48938,27991,23854,20031,15877,15410,15508,14824,17061,16157,18091,17955,16466,18138,17410,20622,20329,26566,25468,36686,29310,58300,17962,36854,15601,24461,15630,21365,12389,20123,6795,12301,1197,5802
202503,5호선,굽은다리(강동구민회관앞),7460,707,13599,2980,35726,7070,39088,15270,23290,11846,18132,10851,17251,12408,18567,12708,17646,14505,16083,15237,15229,16992,16359,22659,16609,24239,17086,37758,10374,28570,8412,18159,8142,15276,5312,15475,1752,8024,338,3177
202503,5호선,길동,5048,954,9808,4499,24836,7777,29376,20949,17537,14889,15648,11856,15490,12582,16727,13395,16891,13473,15244,15249,15549,16969,16335,20941,17870,22583,19048,29443,10434,23099,7674,14887,7733,11811,5172,11038,2134,5943,429,2932
202503,5호선,김포공항,1052,3464,4962,10001,20146,18714,26273,24331,13260,13865,12090,14805,17579,16881,20447,16866,22774,17347,27263,16814,29739,15850,26196,16019,30801,18000,38944,16364,24711,9981,21375,4929,17651,3072,17724,2097,8196,1169,372,568
202503,5호선,까치산,23959,1559,44451,8286,120356,11449,147277,22013,81485,18625,49935,18259,45000,21241,45670,25774,41833,28689,34960,34993,32571,46871,34299,58477,33356,77662,31736,123874,21701,94643,16166,63340,13460,60444,10791,49430,5311,30108,781,9046
202503,5호선,답십리,8653,1355,19379,11626,56974,14709,77737,35369,38155,19594,25203,14327,22074,14995,23417,16611,22895,19147,20646,18435,22077,22229,28557,26468,32550,36351,35116,59301,17962,39796,12434,26811,10303,24198,7079,21510,3189,12563,545,3981
202503,5호선,동대문역사문화공원(DDP),176,272,778,3039,1775,10184,3202,29725,3817,10949,4061,4201,3582,3701,3067,3994,3286,4018,4295,3655,4338,3672,6064,4087,13360,4440,20780,4682,7944,3254,4631,2765,3961,3071,2546,2847,1198,2142,204,587
202503,5호선,둔촌동,5935,507,16301,6883,44489,13549,45615,24894,27408,15386,20164,13770,19097,14253,19681,15894,19822,18746,19036,18234,20267,22438,22439,26027,25838,34170,25550,48294,14796,36498,11843,19099,9921,20061,7971,15770,3497,8708,379,2651
202503,5호선,마곡,2778,2807,8624,11406,25451,22172,25402,61011,15103,35761,12830,18231,13819,16040,15320,16584,16729,18332,18704,17156,22582,17520,29473,19718,39543,23974,51237,32169,24853,23256,18834,12961,15980,11616,10360,10396,4419,5650,525,2121
202503,5호선,마장,2417,474,6266,3955,17077,7006,20554,16090,12146,11797,9576,8444,9351,7708,11123,8412,10365,8367,10147,7495,10933,8558,12609,9875,12611,13416,12364,18506,7902,12075,6022,8435,5650,7810,3671,7352,1377,4183,249,1359
202503,5호선,마천,7132,303,14346,2693,43628,4360,32921,11366,18415,7444,12456,6694,11161,6011,11909,6731,10269,8738,8929,7950,8475,12953,9248,14616,9048,17967,10330,25518,4763,22462,3672,12929,2808,12592,1861,11981,669,6919,111,2587
202503,5호선,마포,2460,1667,8791,11838,29371,20637,38567,70897,22122,35811,18378,18544,18525,19093,20036,17073,21091,17832,20531,16752,22027,19066,27580,23894,39148,32822,58367,46996,22980,28034,20041,18303,21288,16407,14606,14069,5899,7835,779,2219
202503,5호선,명일,5706,1502,12630,3446,32492,7907,31553,14062,18487,9619,16606,10391,14946,9654,15604,9128,13556,12128,12656,11703,12574,16081,14823,19548,12834,20149,12841,34347,8390,26364,7049,14851,7363,12558,4193,12710,1876,7128,378,2459
202503,5호선,목동,8500,1404,21373,6508,60879,16467,72207,27729,37953,20908,27347,15852,25964,14650,27461,18228,25220,22807,22323,23339,23211,28670,26103,35907,28963,50770,29292,83817,16764,56173,13860,33739,13570,32009,14255,27974,4421,15206,582,4972
202503,5호선,미사,8067,936,23060,8268,73131,13995,67704,27789,36056,24589,28005,18551,25897,19734,28097,21790,27402,22196,24784,26778,27673,27929,29782,38608,31985,50817,33048,70809,20584,67915,18671,37630,19020,29490,16553,27373,7455,16834,1896,5428
202503,5호선,발산,3635,2635,11039,14726,30076,44255,30849,127667,21501,65673,21763,36564,26092,35765,30864,34196,34391,35214,38074,33562,45033,32539,52090,36393,79958,42886,97976,56309,46141,39764,40149,23320,37816,18180,30475,15535,12450,9165,1507,3248
202503,5호선,방이,2610,939,7117,3722,20110,9002,18715,22625,13498,13185,11449,9336,10148,8536,12095,11158,12480,10799,10592,12311,11476,14192,12556,16677,16073,22612,19983,23820,11109,18940,9709,11118,12446,9220,12566,7643,2549,4999,261,1362
202503,5호선,방화,5422,12,11963,3550,28525,5682,26295,13489,15720,8039,12784,6637,12903,7224,12381,8048,12235,8985,10913,10106,11692,11456,12036,13871,11188,16613,10725,22763,5594,20677,3986,12798,3054,11149,2079,11323,954,6567,147,2485
202503,5호선,상일동,10136,1269,31778,5848,75762,12067,58047,17241,36040,9644,27029,9474,22085,9438,22424,14862,19658,16645,17511,17018,19333,23899,19590,25586,20682,39225,20337,57119,11220,50118,8381,30004,5619,27841,3943,23757,1768,13990,475,6314
202503,5호선,서대문,2983,972,6665,18426,19934,74121,24405,174830,18666,50572,18170,24932,21238,24388,22505,22936,23564,26382,28946,21954,37488,18831,48198,19522,81610,23224,121084,28728,37801,17227,30113,12060,26268,11977,17311,8763,5747,5130,500,1398
202503,5호선,송정,3709,1135,7610,4007,18438,7337,22895,11489,15552,7251,12583,6440,11209,7321,11730,8409,10311,8559,10209,9198,10035,10569,11396,12830,12345,14768,12572,20074,7726,16323,6099,11328,4809,10756,3758,10010,2110,5715,257,2144
202503,5호선,신금호,2649,436,6746,2741,21188,9782,28751,13813,16079,8098,10832,6733,9770,6846,10203,7931,9490,8987,9714,9689,9636,12173,12570,14191,11041,18087,11374,26922,7739,18337,5434,11736,4650,10817,3062,9725,1281,5859,352,1875
202503,5호선,신길,2348,430,4733,2023,17517,5225,26639,14296,11671,7034,8002,3449,6631,3879,6840,4212,6041,5064,5337,4958,5953,6403,6620,8159,9298,12826,13855,22498,5770,13998,4304,11744,4341,11958,3118,10719,1596,6314,194,1658
202503,5호선,신정(은행정),12225,772,23169,3410,62591,8927,75686,12687,37643,8462,22937,7450,19255,7968,19429,9667,18127,11756,14870,13040,14411,17710,15442,22866,16866,31076,15805,48169,9157,36024,6659,24365,5520,23583,4334,21553,1676,12310,246,3774
202503,5호선,아차산(어린이대공원후문),9189,1422,17996,6181,43535,14831,57545,32827,33280,21487,23598,21111,21750,21825,25913,21299,27886,21451,27992,22974,31288,27909,31226,32087,31750,37004,31116,54996,18733,38601,13916,25810,12342,22021,8435,18897,3188,11217,488,2866
202503,5호선,애오개,2074,941,6133,5341,20926,8203,28313,16788,13412,10983,9690,7446,9852,6960,10851,6702,10910,8221,9515,8801,10887,9454,12187,11153,13103,16013,14717,23570,7615,15311,5452,10038,4585,9319,3078,8224,1082,4591,118,2175
202503,5호선,양평,2573,1031,7184,4111,25531,10181,30564,42623,13925,15669,9738,7035,8961,6203,10004,6348,9654,7119,8639,7356,9599,8429,11556,10178,20179,14101,34183,24341,10488,17068,6705,11964,5441,11162,3595,9969,1482,5482,218,1777
202503,5호선,여의나루,1097,1451,2827,10533,6489,46162,10193,77308,6412,30932,6777,23231,9116,23077,11615,25590,13453,31064,18826,31757,25734,32911,34911,31929,63292,34021,76502,33868,40292,19762,40561,12185,29138,8220,18657,6006,6305,2960,554,963
202503,5호선,여의도,2865,2973,4112,26135,10959,154549,14849,220514,12912,85574,14091,39192,21805,39397,22987,40748,29642,45739,35898,36718,46288,34300,62317,32487,150901,35799,174876,40662,77326,20227,66286,11157,50471,9498,27714,7905,9382,4768,1145,2307
202503,5호선,영등포구청,1197,610,2912,2525,9734,6537,15442,25936,6207,10822,4958,5627,5503,5119,6454,5514,6742,5786,6531,5510,7417,5884,8645,6731,12249,8975,23417,16347,8508,8633,6082,5398,5628,5278,4191,4678,1868,2653,281,626
202503,5호선,영등포시장,3010,930,7083,5238,27660,15357,38650,45846,17440,26986,13164,18351,14277,18915,16215,23307,17853,24560,19309,20100,23310,18413,28487,18262,36167,23449,47412,37952,20675,23342,14537,14928,12263,14279,9111,12632,3748,7758,441,1861
202503,5호선,오금,1131,566,3577,2605,8188,10776,8298,20356,5816,7180,5170,3894,5084,3752,5662,4000,6010,4132,5325,4670,7229,5086,8441,6001,11165,7629,14838,8726,5003,6797,3496,4165,2985,3790,2324,4183,782,2823,143,842
202503,5호선,오목교(목동운동장앞),5128,1845,16325,8383,53144,27384,58349,60262,33348,48756,26587,31621,27698,31105,31674,32459,31878,36142,32131,34607,36008,38245,42436,45502,51484,58030,62284,77900,35962,50483,37130,30783,29425,26678,26987,22453,7883,12142,991,3650
202503,5호선,올림픽공원(한국체대),1497,925,5681,3574,12875,7381,13440,12744,10111,7627,9102,7705,9046,7336,9707,9103,9248,9766,9149,11210,11407,12827,12948,12905,12475,12248,11052,12466,8720,9656,15456,6142,8989,5705,4873,4667,1339,3526,84,879
202503,5호선,왕십리(성동구청),1769,513,2102,3208,6113,6146,8813,16879,5132,10549,4846,7446,5599,7906,6402,8201,7078,9590,7622,8817,8719,9018,10807,10188,11483,12487,15114,17266,9543,9790,8514,5979,9129,5269,7065,4214,3325,2446,587,2028
202503,5호선,우장산,7361,974,22868,4793,56151,16757,59379,25200,33235,16282,26720,14302,25831,14030,26513,17556,24310,20655,21930,22601,25463,26967,28939,32384,27512,39296,21819,58178,13595,43910,9919,28153,8809,24832,7630,24847,2025,13924,280,3389
202503,5호선,을지로4가,385,519,1202,6018,2877,17772,4307,42842,4242,20114,5113,13078,6860,12885,8052,11577,9566,10858,11464,9857,12701,8893,16059,8492,27825,8439,38026,8818,16178,5005,11387,3447,9352,2982,6481,2331,3094,1454,387,587
202503,5호선,장한평,8291,1104,20577,13071,58241,23589,78853,67108,42793,30830,28424,23731,25339,20733,26593,21310,25805,22631,25172,22245,26435,26152,33570,32339,45219,45995,64733,69976,28794,49619,17478,31951,14116,29477,11346,26393,4564,16233,719,4620
202503,5호선,종로3가,1546,409,2404,7606,3372,15228,6036,45793,8373,38131,10561,33803,13907,38700,19717,39470,22654,39031,29315,36276,36842,34332,43461,33769,53618,37209,66017,41352,43814,23832,44810,14688,45643,10408,35624,8215,19323,4805,2376,1606
202503,5호선,천호(풍납토성),7007,1920,12728,13222,35954,19508,43518,39756,27394,37985,25214,30397,28964,31921,33716,33495,35176,37364,37475,35366,42567,38815,48608,41292,54489,49430,57999,62973,39265,44255,34975,26931,25479,24026,19300,20241,9381,11992,1710,3804
202503,5호선,청구,1488,244,2422,1961,7111,4013,9694,14498,6452,8220,5712,4086,5518,3911,5614,4682,5230,4881,5147,5046,5502,5686,7748,6469,9089,8209,13922,10928,7401,7263,5275,5278,4112,4728,3327,4288,1691,2475,267,701
202503,5호선,충정로(경기대입구),837,191,2550,2806,6298,16550,8928,37841,5471,13844,4367,4556,5336,4876,5623,4347,5696,5159,6223,5482,6604,4571,8803,5366,19483,6927,31109,9695,9280,6359,6098,4646,5344,4603,3031,4095,1136,2506,207,670
202503,5호선,하남검단산,4737,11,10331,2974,25623,5070,20807,12488,13655,9766,11506,9787,10288,9112,11041,11138,10765,10300,10924,10549,13013,13667,13803,12587,13520,16415,12271,18708,7957,17301,6843,11439,5996,10470,4253,9192,1537,5816,133,2855
