사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202502,7호선,광명사거리,160,3,17102,5459,27866,11066,73317,13492,76783,23541,41308,20885,27030,21755,26599,25827,29500,29151,30062,31314,28677,30380,31120,34636,36117,38612,34588,49406,31851,75854,21538,58195,14171,31777,10830,26622,8508,22414,3559,13592,701,4086,0,34,0,0,0,0,20250303
202502,7호선,군자(능동),44,0,7814,846,12821,5080,33178,8471,53018,24917,35207,18018,20587,11967,17670,11210,19802,12251,19392,13792,18239,15302,18600,17779,21586,21003,27063,27081,32281,42048,19788,32551,16572,19856,15329,17192,12265,14745,6371,8586,1323,3185,0,39,0,0,0,0,20250303
202502,7호선,남구로,165,1,17769,1158,14349,6351,27099,30649,31433,90083,22189,41450,14617,17948,13607,14429,15283,13822,14843,14524,14021,13674,15960,16034,18613,20920,43821,30622,69798,29655,28937,21784,15315,14890,10253,16083,6760,12954,3070,7136,469,1893,0,0,0,0,0,0,20250303
202502,7호선,남성,29,0,5329,790,13047,3028,34101,5499,50978,12854,31644,10937,18855,9844,15888,9972,15976,11234,16007,12004,14526,13288,13656,16876,13653,19501,13693,26161,13606,41502,8666,30334,7258,19500,6188,16779,4085,15218,1903,9035,320,2777,0,1,0,0,0,0,20250303
202502,7호선,내방,5,0,2355,1816,7426,14869,16303,23897,25505,72525,18909,43184,14466,20489,14565,16300,16490,16342,18323,18582,19250,16259,20786,16202,27154,17683,43112,23780,65502,30958,26207,19979,18810,12456,17142,10792,11938,8919,3930,5498,657,2378,0,167,0,0,0,0,20250303
202502,7호선,노원,15,1,6654,2078,13464,5918,35430,12889,37866,43980,25992,41570,25634,30636,29703,31680,33092,34033,34231,38342,36240,36951,39817,38133,43244,40393,43545,43835,46194,60188,30770,48109,28293,24549,21939,18803,19445,16015,8460,10559,1616,3477,1,8,0,0,0,0,20250303
202502,7호선,논현,21,0,2557,1276,4137,15787,7244,39047,12879,99603,10451,86673,10603,36022,12456,23214,14647,21891,16693,24577,21731,22141,26510,20574,32287,22150,59405,27045,96159,32706,53057,18471,35204,10723,34868,8406,31744,6519,15417,4472,2936,2153,1,0,0,0,0,0,20250303
202502,7호선,대림(구로구청),26,3,10748,773,8381,4070,14253,6857,19727,17328,15638,12615,11476,16404,12191,17862,13521,15330,15171,15076,16746,14671,16937,15890,17535,18011,18658,22495,18873,21529,12064,14763,9274,10345,7660,12454,6354,9648,3326,4985,378,1301,0,4,0,1,0,0,20250303
202502,7호선,도봉산,99,0,5390,1088,16164,3655,47650,6043,35692,9327,17677,9835,11729,10185,10258,10231,10158,10250,9713,10682,8880,11160,9399,12538,10426,15183,9109,20513,8676,33159,4330,35149,3173,21742,2324,17389,1819,14825,846,9493,118,3884,0,72,0,0,0,0,20250303
202502,7호선,마들,11,0,9819,1212,24040,2589,60493,5866,57569,11036,29613,10245,21624,9206,20372,11074,21235,13921,18667,14330,16302,16478,15809,19023,15205,23681,13866,28826,12980,46579,7914,46352,5268,25712,3834,21671,2993,19691,1255,11872,193,3878,0,0,0,0,0,0,20250303
202502,7호선,먹골,4,0,6939,760,11422,2847,31053,5025,40105,14693,23160,9722,16194,8737,14602,9287,15353,11294,15307,12300,13551,12976,12987,16035,13919,20257,14610,23991,16656,36785,10595,31013,7295,19020,5806,16097,4262,13709,1961,9014,441,2647,0,74,0,0,0,0,20250303
202502,7호선,면목,67,0,11843,753,21214,4491,49925,7241,65337,19184,36297,13187,23430,12200,19294,12907,20736,14355,20016,15724,16727,16869,16431,22255,18621,27044,17708,31998,18932,50368,13505,44537,8163,25838,6068,21816,3961,20713,2078,11438,412,4160,0,0,0,0,0,0,20250303
202502,7호선,반포,20,2,857,1109,2667,15558,6730,10524,10287,17298,7942,15500,6045,10041,6367,10124,7926,9604,8512,9079,9694,8616,12530,7797,20043,8105,19521,9037,17265,10849,11750,6736,9165,4553,8601,3944,6219,3864,1808,1961,243,601,0,0,0,0,0,0,20250303
202502,7호선,보라매,21,1,3108,855,5645,2843,15203,7406,21877,19399,14188,9860,8567,7787,8576,7666,9601,8752,9450,8836,9749,8345,9901,9244,10773,10618,12488,14712,16058,22870,7306,16470,6658,10201,5850,9311,4395,7797,1780,4920,331,1866,0,15,0,0,0,0,20250303
202502,7호선,사가정,15,1,11502,1165,21610,6346,48968,9887,65667,21915,38000,15989,24530,14293,21180,14839,24344,16441,21734,17924,20104,20168,19863,25505,20294,30273,22254,39588,23368,61462,16701,49802,11406,28763,9393,25251,7216,21660,3894,11486,688,3871,0,0,0,0,0,0,20250303
202502,7호선,상도,5,0,4621,1949,11026,5249,31041,6939,41718,17734,27346,14854,17546,11320,15421,10228,16191,12414,16658,13995,14945,14200,15845,16485,17615,18720,19067,25168,18539,39003,10882,28713,8718,18661,7776,16074,6720,14511,3483,9955,658,2854,0,0,0,0,0,0,20250303
202502,7호선,상봉,410,6,9685,1193,18834,7157,49805,11366,70876,26163,35587,17135,22035,14696,19802,16678,23024,19287,22764,20843,21939,21049,23653,23713,26770,28605,29098,38752,31573,64961,22018,55307,16906,30673,16463,24274,12893,23086,6720,14322,1385,6317,4,11,0,0,0,0,20250303
202502,7호선,수락산,86,2,9171,848,18643,5152,42159,7166,42967,14888,26821,13228,19049,12922,17226,13621,19056,15539,19211,14239,18551,15076,18669,17714,18293,22216,17913,27464,17270,39731,10563,38629,7326,24428,6252,18683,3937,16584,1995,10197,284,4115,0,6,0,0,0,0,20250303
202502,7호선,숭실대입구(살피재),33,0,4978,793,11336,2937,32440,5563,44819,11777,29229,17451,18431,13177,16358,11924,17302,13709,17629,15220,15879,15972,16066,18680,17187,21257,20183,27984,16148,42358,9761,31353,8705,20103,7928,17841,6872,17282,3737,11527,673,3500,0,0,0,0,0,0,20250303
202502,7호선,신대방삼거리,59,0,8756,462,17056,4165,46626,6903,69029,17727,38822,16064,22204,13041,20111,13069,22176,14562,20324,16607,18478,17636,17786,20939,18747,24842,18668,33870,20261,57773,11738,43075,9513,26254,8478,23370,6413,19430,3168,12300,640,4478,0,0,0,0,0,0,20250303
202502,7호선,신풍,176,0,12017,1142,14873,4880,36531,9647,47294,18616,28117,13009,16487,10804,14681,11006,16578,11545,15903,12158,14169,12637,14499,15846,15418,19934,16890,27470,18347,39576,10705,29993,8257,17352,6291,16620,4599,14319,2056,7766,413,2651,1,372,0,0,0,0,20250303
202502,7호선,어린이대공원(세종대),16,0,2817,704,6383,7018,17451,13859,30377,45078,21803,33737,14300,21173,14002,17943,16914,20812,17972,21725,18502,18580,22217,18646,28528,18961,37865,21796,40148,30350,21229,22876,15724,15323,16987,13328,15016,13130,7491,8766,1342,2750,0,3,0,0,0,0,20250303
202502,7호선,온수(성공회대입구),70,0,8082,655,17235,3038,41780,7347,47138,12680,20925,6663,12477,5557,11127,5573,11987,6877,10280,7823,9156,8674,8236,10984,9295,13991,11139,20946,11824,35795,5432,27079,4138,17180,3844,13679,2412,12282,1501,7750,298,3987,0,792,0,0,0,0,20250303
202502,7호선,용마산(용마폭포공원),2,1,4295,446,9644,1731,21095,3198,26620,7519,14738,5134,8873,4996,7716,4577,7873,5390,7278,5942,6146,6577,6065,8466,6642,9928,6678,13084,6585,19782,4439,17105,2711,10563,2141,9870,1493,8642,819,5033,175,1817,0,0,0,0,0,0,20250303
202502,7호선,이수,40,1,4164,1385,8812,16063,24497,15084,39498,40797,27207,27983,19282,19523,18571,19699,21238,19782,22864,21876,23484,22455,25440,23281,31711,28008,36179,38435,44515,54055,26180,35954,23791,19174,26425,15740,21871,13758,11507,7852,1831,2594,2,24,0,0,0,0,20250303
202502,7호선,자양(뚝섬한강공원),0,0,4049,560,8547,3437,19056,7280,29009,13547,19423,9211,12259,8136,10500,8261,11315,10009,11626,11947,10990,12612,12445,13832,14588,14036,15032,18200,14498,26284,8796,19054,6942,12258,5502,11815,4197,10053,1957,5187,351,1650,0,2,0,0,0,0,20250303
202502,7호선,장승배기,8,1,5215,1836,9554,8806,24898,7803,35077,16760,22559,10922,14298,8790,12753,9124,13718,10204,13639,11218,12481,11689,12757,13345,15939,15630,16878,19341,15253,29362,8082,22071,6266,14409,6020,12343,4219,11042,1664,7147,434,2324,0,0,0,0,0,0,20250303
202502,7호선,장암,5,0,1917,93,7288,857,16276,1174,10456,1390,4419,1689,2565,1844,2055,2307,2597,2372,2725,1774,3046,1378,3138,1434,3090,1700,3089,2333,2786,3715,1483,3016,950,1908,673,784,423,830,179,548,20,239,0,0,0,0,0,0,20250303
202502,7호선,중계,21,0,8356,2063,22190,4262,57223,10904,58142,23765,31104,13763,23012,11066,21015,13253,22656,13507,18956,14223,19297,14389,17149,16940,18563,20612,18659,26870,16892,45422,9234,44756,6763,25494,7894,21062,5091,19211,2260,11671,282,3509,0,0,0,0,0,0,20250303
202502,7호선,중곡,4,0,5462,586,11364,3748,26951,12941,41504,28287,25953,14170,16167,9609,14686,9075,15218,10082,14241,11116,12778,11707,13333,14615,15826,17767,20204,21237,23328,32109,11445,26106,8252,16520,6172,14329,4516,12956,1670,7080,350,2466,0,0,0,0,0,0,20250303
202502,7호선,중화,93,0,7063,968,13944,4584,32077,7551,42288,19242,24105,10372,15797,9055,14328,8858,15673,10692,14924,11051,12897,12736,12479,15446,14743,19334,16772,22680,17820,34814,10569,30738,7052,18900,5885,16245,4260,15030,1868,8845,328,2852,0,19,0,0,0,0,20250303
202502,7호선,천왕,25,0,7228,1084,17390,5997,48538,7711,54558,12623,29000,8004,17851,6583,15513,7951,15329,10334,14151,11245,12259,12248,11158,15358,13697,19411,14026,28248,13917,43624,6471,35701,4813,20645,3807,17367,2473,15111,1011,9346,245,2613,0,128,0,0,0,0,20250303
202502,7호선,철산,13,0,9050,3370,28739,10914,78799,14241,76487,30053,42445,24312,29538,18599,27195,18918,28512,20682,26471,23801,24988,23700,25919,28349,29582,35273,32205,54205,34028,85185,19346,67740,16623,37559,15803,32420,13680,27424,5940,16281,1094,4799,0,0,0,0,0,0,20250303
202502,7호선,청담,8,0,2073,3615,5874,29083,10081,54186,13514,128622,11591,86785,11225,32928,14411,21324,17856,21177,17869,21466,23244,18989,29587,16784,39449,16702,66199,18125,100473,19036,49895,13176,27795,9090,25327,7950,17974,5987,4752,3185,649,2018,0,0,0,0,0,0,20250303
202502,7호선,태릉입구,132,1,7362,920,6802,4284,17415,6695,22633,16175,14160,9696,11146,8133,10395,8090,12130,9248,12226,10012,11948,10231,12919,11234,14324,13217,16269,16165,17767,21545,10578,19779,8280,12397,7185,10683,5422,9937,2580,6313,539,2786,5,1079,0,0,0,0,20250303
202502,7호선,하계,51,0,8142,1621,24252,5516,64122,11980,65167,23268,36841,19290,27709,15307,26559,15665,27946,20535,25186,23884,24660,22111,27718,24281,28424,27972,28411,35759,24113,57793,13609,52276,13322,29831,9422,26082,7313,24034,2703,15979,484,4803,0,0,0,0,0,0,20250303
202502,7호선,학동,5,0,1684,1513,4243,21333,7340,52903,10206,171489,10003,126896,10617,54155,14199,27746,17718,23533,21182,26929,26362,22303,34012,18604,43800,18331,84330,18878,155239,19376,73360,12018,39329,7570,33002,6644,23337,4794,8656,2973,1434,1165,0,0,0,0,0,0,20250303
202502,8호선,가락시장,161,3,3538,2297,5802,6619,11409,14584,13442,41131,10449,16568,9258,11902,10419,11616,10849,11262,11542,12449,13155,12018,15433,12150,15577,14666,20975,17492,29572,22111,13474,15654,11719,10450,12008,8442,9059,6941,4401,4528,1090,1837,1,456,0,0,0,0,20250303
202502,8호선,강동구청,25,0,5089,782,10461,5207,26919,14991,36679,34107,22470,14753,16152,11183,14348,9979,14474,11385,14887,13862,13708,13069,14500,15571,15992,17813,20026,23500,28992,33147,10934,26027,8616,16730,7303,14256,5214,12191,1961,7022,424,2053,0,0,0,0,0,0,20250303
202502,8호선,남위례,1,0,1465,1264,6626,4402,19744,8222,24293,20773,12913,11648,9074,6580,8835,6281,9236,6743,9517,8316,9381,8434,10866,9039,12140,11987,16511,16744,18538,24553,8360,18243,6946,11325,6499,8816,4968,8720,2087,5264,556,1201,0,0,0,0,0,0,20250303
202502,8호선,남한산성입구(성남법원.검찰청),112,9,10402,1447,19320,4151,46339,9537,56624,17815,31145,11649,19535,9432,17644,8851,17934,10573,17098,11610,14724,12302,14187,16873,14666,19639,17990,26409,18737,41795,8716,33064,5781,20998,4111,20317,2900,16919,1112,10186,249,3312,0,0,0,0,0,0,20250303
202502,8호선,단대오거리,50,0,9553,1563,18021,5122,45315,10555,50385,16800,26151,9230,17126,7977,15290,8753,16491,10156,15809,11202,13981,13109,13013,17685,14713,20823,18158,28111,20058,44450,9616,35233,6717,21291,4747,18788,3093,15971,1497,9971,326,3235,0,0,0,0,0,0,20250303
202502,8호선,모란,2,0,2150,547,2956,3579,8388,3892,10963,8131,6589,5990,6466,6199,7150,6473,9062,7319,9955,7525,10021,6965,11413,7126,11300,7549,11559,7279,11353,9763,6398,6486,4374,4169,4341,4020,3775,3271,2375,2112,686,1298,0,353,0,0,0,0,20250303
202502,8호선,몽촌토성(평화의문),15,1,1558,2019,4236,7962,12276,10565,18999,28709,11618,14914,7840,9066,7809,8686,8825,9205,9117,9480,9855,8193,10828,8897,14809,10587,19455,14206,24633,18636,10609,14522,8384,9319,8913,7567,7064,6902,3451,4236,832,1409,0,0,0,0,0,0,20250303
202502,8호선,문정,1,0,2252,3261,7484,10618,24958,55702,34091,177687,21180,81109,16175,29835,18039,20169,21712,20260,24207,21411,27192,20133,29453,19777,35079,22544,88243,27222,129778,39684,45383,29047,31383,17777,26037,14260,17841,13166,6914,7084,1279,2023,0,0,0,0,0,0,20250303
202502,8호선,복정,50,0,3654,1937,10229,8065,25036,9445,34370,17330,20059,11173,12632,7215,10124,6133,11813,7795,10875,7158,10093,7857,11061,9903,13511,12380,19775,18900,23393,28226,14403,20336,7979,13251,6304,11675,4950,10955,2054,4545,469,1021,1,0,0,0,0,0,20250303
202502,8호선,산성,17,0,4522,571,10368,1862,26608,3116,29723,6070,15303,4127,10195,4285,8355,3912,8296,4796,7993,5474,7149,6300,7023,8652,7055,10224,7400,15224,5738,26286,2921,22147,2156,13079,1770,12045,1058,9834,560,6148,134,2282,0,0,0,0,0,0,20250303
202502,8호선,석촌,0,0,2194,767,5215,3828,15117,8292,23327,23610,13484,20004,10855,13567,11054,14359,12769,15354,13317,16375,13097,16145,14748,16565,15799,17641,19006,23425,23290,32017,13379,21464,12422,12501,12753,10711,10996,8862,4190,5352,773,1974,2,8,0,0,0,0,20250303
202502,8호선,송파,4,1,2728,591,9635,5582,28324,8414,33978,17926,21782,11713,15690,8816,15361,8999,15150,10350,15082,12648,12787,13380,13602,15407,14008,17923,16501,22577,18298,33309,10173,24956,7241,15047,5693,13981,4702,11468,1739,5720,317,1888,0,47,0,0,0,0,20250303
202502,8호선,수진,19,1,3520,429,6479,2183,15965,3306,21487,8017,12130,6483,8216,6014,7839,6309,8770,6812,8374,8151,8353,7947,8581,8326,9748,9132,9484,10624,7839,15837,4475,13304,3463,8509,3577,7349,2333,6463,936,4173,235,1436,0,21,0,0,0,0,20250303
202502,8호선,신흥,2,0,3357,502,7010,2308,17296,3086,20316,6386,11531,4337,7281,4806,7001,5444,7218,6956,6970,8513,6922,8397,8251,9349,9085,10871,8910,13177,8856,18275,4831,15698,3838,9821,2872,8457,2023,7099,923,3932,202,1283,0,3,0,0,0,0,20250303
202502,8호선,암사,87,0,13549,795,22761,4585,63410,7555,77477,18853,40565,13305,25723,10542,22875,14081,23183,15450,22002,17106,19012,19246,18568,25851,18864,29889,20289,38955,21776,61352,13324,49192,10489,28079,7788,23673,5347,23636,2288,12107,525,3881,1,174,0,0,0,0,20250303
202502,8호선,암사역사공원,4,0,2500,363,7322,2266,24033,4527,28624,5961,14710,3425,9354,3327,8549,3383,8294,4419,7582,5271,6918,6009,6491,6915,7610,9503,8659,13601,8472,20556,4149,16419,2525,10874,1981,8701,1475,9502,540,4661,168,1221,0,0,0,0,0,0,20250303
202502,8호선,잠실(송파구청),24,0,1545,3001,3295,11636,7181,36792,11155,93093,9100,54852,9656,38874,13770,40682,16884,38414,22327,40146,28716,37194,37899,37845,45247,35444,60329,39006,81796,46486,50512,24016,47547,13148,45236,9051,30902,6717,10374,4288,2092,1730,0,199,0,0,0,0,20250303
202502,8호선,장지,15,1,5157,2846,17860,10389,42266,24121,49977,47168,30688,32953,20776,18261,18302,20019,19835,20096,20945,19280,21556,19964,26694,22064,30574,25527,44028,31575,48510,50327,28133,32007,21793,18545,16089,17272,8391,14087,2982,8771,655,2330,0,0,0,0,0,0,20250303
202502,8호선,천호(풍납토성),97,1,9521,2076,15562,11246,40411,17165,54034,33780,31859,28433,20583,22027,20726,23788,22707,25444,24378,28954,23627,27795,26404,32187,30421,35136,36565,47766,39267,69146,25572,48899,22730,28174,16318,25827,12734,19575,6304,12357,1385,3755,0,20,0,0,0,0,20250303
202502,9호선,가양,100,0,14058,1376,25814,8691,73945,24616,75078,54014,40747,30835,30750,18666,29388,19612,32228,21252,30041,23857,26034,26270,26780,31101,32433,35911,40728,43339,51396,71206,23537,61632,17368,37799,14611,30830,9891,27798,3796,16261,617,5239,0,192,0,0,0,0,20250303
202502,9호선,개화,11,0,2140,176,7057,1831,12313,3424,9284,4460,3486,2190,2495,1506,2112,1721,2059,1630,2066,1711,2097,1989,2430,2027,3602,2095,5360,3485,5283,5309,2168,4806,1202,2512,1219,1866,586,1802,252,1070,100,384,10,62,4,4,0,0,20250303
202502,9호선,고속터미널,21,1,2293,1319,5845,12018,17266,17400,25000,29748,20121,31491,19226,33770,20556,36592,23262,37304,25384,38092,27874,40571,31579,41564,34306,43221,37073,48268,35970,55071,29218,35955,25551,25134,19028,21221,16004,19838,5862,8880,770,2332,0,11,0,0,0,0,20250303
202502,9호선,공항시장,7,0,3299,224,4073,1144,9176,1946,11719,4157,6340,3462,4758,2733,4390,3207,5095,3594,4403,3628,4069,4197,3903,5059,4123,6341,4765,7199,4368,11654,2660,8919,2285,6420,1908,5774,1335,5330,750,3484,131,1322,0,107,0,0,0,0,20250303
202502,9호선,구반포,0,0,219,1155,702,13653,1262,3081,1679,4098,1264,2973,1042,1512,1418,1193,1362,1407,1512,1595,1598,1440,2772,1296,9359,1357,10006,1620,4541,2039,2171,1093,1283,686,895,636,649,486,180,304,63,171,0,3,0,0,0,0,20250303
202502,9호선,국회의사당,0,0,642,1722,1832,11732,5213,48322,7537,162202,6966,59824,8962,26390,13054,22232,16089,20337,19352,22505,27095,16816,25744,12362,37969,10851,76808,14388,105757,13012,38423,8085,25469,5482,23874,5022,13150,3861,4491,2333,866,832,0,0,0,0,0,0,20250303
202502,9호선,김포공항,2,3,486,2359,2571,10781,8702,14056,10011,17324,6646,15312,6528,16639,7158,18750,7519,20351,8976,20839,11494,19437,12605,17724,12530,20840,13666,26130,16228,24658,11448,15021,11055,5994,9376,3360,8245,2623,2419,1694,115,1090,3,128,0,0,0,0,20250303
202502,9호선,노들,0,0,3304,359,5664,1136,16554,2151,21453,3609,12200,3234,8216,2919,6720,3307,7233,4016,6990,4489,5820,5429,5259,6319,5667,7458,6316,10678,6495,15365,3589,11463,2562,7864,2028,6855,1494,6635,751,3319,184,1093,0,0,0,0,0,0,20250303
202502,9호선,노량진,361,2,14929,1486,22491,11965,62607,33045,87571,55502,48545,35189,31166,21236,29561,24793,32744,28341,36772,33255,31809,31115,30538,32666,34751,39949,46497,59244,47999,89231,29235,59746,29961,40701,35251,38164,37703,35648,11975,19546,1426,5931,0,0,0,0,0,0,20250303
202502,9호선,당산,88,0,7700,1439,15259,6714,50746,15364,60386,43767,34105,23482,24146,15607,23591,17427,26111,19102,25160,21146,24165,20432,24549,23738,27767,29032,37802,42178,47258,64397,24402,48719,19951,31274,18646,29918,15328,26540,7673,16592,1437,4727,0,266,0,0,0,0,20250303
202502,9호선,동작(현충원),21,0,910,162,1302,1770,4247,1568,4944,2659,2937,1896,2390,2345,2471,1790,3029,1808,2856,2152,2962,1973,2700,2144,3437,2204,3414,2751,3458,4164,1717,2805,1337,1959,1182,1854,868,1609,377,1053,63,796,2,203,0,0,0,0,20250303
202502,9호선,등촌,13,1,5420,1247,14748,4367,47598,7795,57671,19115,24950,12495,16901,10736,17794,11372,17821,13171,16789,13655,15095,15105,16553,18379,17394,19693,17524,30523,19604,46782,10373,37461,8021,20775,6354,17922,5047,15115,2204,8933,468,2907,0,0,0,0,0,0,20250303
202502,9호선,마곡나루(서울식물원),22,0,4338,1256,9945,9977,28285,25336,31264,64074,15616,25389,11289,14425,12671,14023,15836,14751,16915,15882,17662,15282,19674,15188,25097,17527,43968,24602,55014,38271,24919,29546,20406,17606,19031,16296,15164,13392,6886,9590,1065,3343,1,372,0,0,0,0,20250303
202502,9호선,사평,0,0,1071,225,3448,1823,10311,3498,13025,7317,8212,4782,6410,3620,5519,3660,7012,4289,5965,5612,5660,5266,5559,6368,6789,6889,8398,9017,8261,11982,4821,9323,3078,6252,2227,5725,1616,5736,573,2879,180,844,0,1,0,0,0,0,20250303
202502,9호선,샛강,27,0,1203,1034,2353,4291,4984,17216,6528,38575,4779,14361,5084,8544,6179,8064,6961,7078,8100,8004,8577,6803,9559,6543,11259,7940,22362,10191,32191,13423,12588,8042,11072,4085,9808,3868,7025,3215,3444,1994,771,880,0,13,0,0,0,0,20250303
202502,9호선,선유도,8,0,1963,1222,6079,3522,23814,13077,28052,40134,12190,20911,8606,7711,8345,8276,9623,8251,9652,7734,9430,8470,9986,8158,12093,9138,25873,12818,37618,23649,13418,16589,7822,10025,5923,8054,4512,7663,1896,4358,333,1404,0,5,0,0,0,0,20250303
202502,9호선,신논현,78,0,3635,1497,12118,14974,28313,37147,38888,83883,28504,101500,26216,58770,31813,45033,37326,47203,42066,49165,44855,48323,50847,48887,63285,53334,82045,71882,104391,95420,80183,56371,60874,30998,65717,23794,56779,19210,28489,11382,5059,2961,3,634,0,0,0,0,20250303
202502,9호선,신목동,2,0,2264,297,6181,1802,20727,3595,18241,6937,9095,3916,6563,2927,5996,3407,6421,3880,5303,4335,5097,4563,5036,4728,5699,6674,7008,8523,6879,14364,3106,12349,2129,7171,1786,6837,1551,5487,466,3590,126,1081,0,82,0,0,0,0,20250303
202502,9호선,신반포,0,0,828,413,2553,4019,8408,7178,11389,10671,7151,7475,5385,5497,5313,4671,6102,4692,6768,5861,6457,6111,7519,5732,8476,5823,10551,8434,10973,10846,6063,8330,3808,4836,4020,3882,2510,4619,680,2155,152,805,0,0,0,0,0,0,20250303
202502,9호선,신방화,1,0,4736,646,10955,2240,26537,3526,27522,10149,13833,7338,10891,5839,9872,6010,10496,7547,9935,8151,8948,8963,8680,9963,8844,12041,9112,16039,10440,24243,6131,21429,4662,12516,3715,10732,2666,10797,1140,5810,160,2241,0,0,0,0,0,0,20250303
202502,9호선,양천향교,2,0,4311,970,10277,7538,30680,15468,31622,44377,14919,17065,11006,8962,11460,7692,13066,8537,12240,10589,11352,9426,12906,10882,16527,13074,24740,17705,35375,28774,12635,25432,8058,15860,6518,15347,4641,12423,2094,8941,423,2288,6,183,0,0,0,0,20250303
